license_type,license_prefix,license_number,name,address,city,township,sanitarian,area,phone
SST,4781,262203,KONA ICE OF YPSILANTI STFU #1,"4317 EARL CT",YPSILANTI,,Sherwin,"Kona Ice chain",734-531-8643
SST,4781,262204,KONA ICE OF YPSILANTI STFU #2,"4317 EARL CT",YPSILANTI,,Sherwin,"Kona Ice chain",734-531-8643
SFE,4781,262298,SEOUL (THE),"620 E. LIBERTY ST",ANN ARBOR,,Sherwin,"04 VD Area UM Campus South",734-585-0472
SFE,4781,262451,NAMASTE FLAVOURS ARBOR,"400 S. DIVISION",ANN ARBOR,,Sherwin,"05 VD Area UM Campus Northwest",734-995-1545
SFE,4781,262452,RICEWOOD MAPLE,"245 W. MAPLE RD",ANN ARBOR,,Hansell,"11 RS Area Stadium & Jackson",734-929-5405
SST,4781,262514,KONA ICE OF YPSILANTI STFU #3,"4317 EARL CT",YPSILANTI,,Sherwin,"Kona Ice chain",734-531-8643
SST,4781,262515,KONA ICE OF YPSILANTI STFU #4,"4317 EARL CT",YPSILANTI,,Sherwin,"Kona Ice chain",734-531-8643
SST,4781,262516,LUCKY BEEZ STFU,"7134 FIELDING ST",YPSILANTI,,Yet,"10 SM Area Mich Ave/Ypsi City",734-219-3666
SFE,4781,262723,COSA SABROSA,"2070 W STADIUM BLVD",ANN ARBOR,,Hansell,"11 RS Area Stadium & Jackson",734-330-6028
SFE,4781,262724,EL LIMON,"2709 PLYMOUTH RD",ANN ARBOR,,Yet,"06 CW Area Plymth Rd, Ypsi",734-780-7088
SST,4781,262725,TABORS FOOD SERVICES STFU,"9260 WLLOW RD",WILLIS,AUGUSTA,Hauck,"18 CW Area Whittker & Mich Ave",734-217-3966
SFE,4781,262790,AMAIZEING DELI & CAFE,"1329 S. UNIVERSITY AVE",ANN ARBOR,,Kamenec,"04 VD Area UM Campus South",734-996-0009
SFE,4781,262791,APPLEBEES #8061,"1005 W. EISENHOWER",ANN ARBOR,,Deedler,"Applebee's Chain",248-262-1000
SFE,4781,262792,D.P. DOUGH,"729 W. CROSS ST",YPSILANTI,,Deedler,"13 RS Area EMU & Campus Area",734-291-0100
SFE,4781,263290,HILTON GARDEN INN ANN ARBOR,"1401 BRIARWOOD CIRCLE",ANN ARBOR,,Hansell,"08 CH Area Manchest & Briarwod",734-327-6400
SFE,4781,263291,TOWNEPLACE SUITES ANN ARBOR,"1301 BRIARWOOD CIRCLE",ANN ARBOR,,Hansell,"08 CH Area Manchest & Briarwod",734-327-5900
SFE,4781,263294,SALINE INN,"434 E. MICHIGAN AVE",SALINE,,Yet,"07 CH Area Saline",734-429-2004
SFE,4781,263295,EVERGREEN DOWNTOWN,"208 W. LIBERTY ST",ANN ARBOR,,Yet,"12 SM Area Dwntwn AA, Wash Ave",734-769-2748
SFE,4781,263296,COCO FRESH TEA & JUICE,"2535 JACKSON AVE",ANN ARBOR,,Yet,"06 CW Area Plymth Rd, Ypsi",734-492-3956
SFE,4781,263297,CAFE LIV,"202 N WASHINGTON",YPSILANTI,,Pearson,"10 SM Area Mich Ave/Ypsi City",
SFE,4781,263304,STEAK N SHAKE,"4120 ELLSWORTH RD",YPSILANTI,,Deedler,"17 CY Area Washtnaw & Carpnter",734-528-4006
SFE,4781,263373,WASHTENAW COMMUNITY COLLEGE CATERING SVC,"4800 E. HURON RIVER DR",ANN ARBOR,,Hauck,"WCC Schools",734-477-8598
SFE,4781,263718,MILAN CONEY ISLAND,"1152 DEXTER ST",MILAN,,Matranga,"09 PB Area Milan & Ecorse/Ford",734-439-3503
SFE,4781,263719,STRATEGIC FOX COLLECTION,"8768 N. TERRITORIAL RD",PLYMOUTH,SALEM,Matranga,"16 CW Area Jackson, Zeeb, Lohr","248-885-5570"
SFE,4781,263720,FOX CLASSIC CLUBHOUSE,"8768 N TERRITORIAL",PLYMOUTH,SALEM,Matranga,"16 CW Area Jackson, Zeeb, Lohr",248-885-5570
SFE,4781,263721,GOLDEN FOX CLUBHOUSE,"8768 N. TERRITORIAL RD",PLYMOUTH,SALEM,Matranga,"16 CW Area Jackson, Zeeb, Lohr",248-885-5570
SFE,4781,263722,EL TAPATIO TAQUERIA RESTAURANT,"3045 CARPENTER",YPSILANTI,,Deedler,"17 CY Area Washtnaw & Carpnter",734-369-2606
SFE,4781,263724,CUPPY'S BEST SOULFUL BISTRO,"2469 WASHTENAW AVE",YPSILANTI,,Hauck,"",734-961-8384
SFE,4781,263725,SMOKEY MICHIGAN,"20390 M-52",CHELSEA,,Hauck,"01 PB Area Chelsea",734-210-8102
SFE,4781,263863,MARCO'S PIZZA #1104,"148 BARKER RD",WHITMORE LAKE,NORTHFIELD,Hauck,"Marco's Pizza chain",734-449-1111
SFE,4781,263864,GOT BURGER,"301 W. CROSS ST",YPSILANTI,,Deedler,"13 RS Area EMU & Campus Area",734-219-7240
SFE,4781,264027,NOORI CHICKEN ANN ARBOR,"1355 E MICHIGAN AVE",ANN ARBOR,,Kamenec,"04 VD Area UM Campus South",734-780-7068
SFE,4781,264028,PALGONG TEA,"2264 S. MAIN ST",ANN ARBOR,,Deedler,"20 CY Area Packard & Eisenhowr",734-882-2870
SFE,4781,264029,VENUE BY 4M,"1919 S. INDUSTRIAL HWY",ANN ARBOR,,Hauck,"20 CY Area Packard & Eisenhowr",734-800-0128
SFE,4781,264762,C. KING & CO. CAFE,"101 W MICHIGAN AVE",YPSILANTI,,Pearson,"10 SM Area Mich Ave/Ypsi City",917-548-8800
SFE,4781,264766,MILLIE'S COFFEEHOUSE,"227 E. MAIN ST",MANCHESTER,,Hauck,"08 CH Area Manchest & Briarwod","(734) 212-3212"
SFE,4781,264768,19 DRIPS COFFEE AND TEA,"2891 JACKSON AVE",ANN ARBOR,,Hauck,"11 RS Area Stadium & Jackson",734-585-0461
SFE,4781,264769,MOON WINKS CAFE,"5151 PLYMOUTH RD",ANN ARBOR,,Matranga,"06 CW Area Plymth Rd, Ypsi",734-994-5151
SFE,4781,264902,SUBWAY,"1107 S. MAIN ST",CHELSEA,,Sherwin,"Subway chain",734-475-7827
SST,4781,265281,CURT GOT CRABS (STFU),"43006 LEXINGTON CT",VAN BUREN TWP,,Kamenec,"Out of County TFU",248-845-8435
SFE,4781,266891,FAT DADDY'S CHICKEN & WAFFLES,"411 E. WASHINGTON ST, SUITE A",ANN ARBOR,,Sherwin,"12 SM Area Dwntwn AA, Wash Ave",734-585-0557
SFE,4781,266892,HOMEWOOD SUITES BY HILTON ANN ARBOR,"2457 S. STATE ST",ANN ARBOR,,Hansell,"08 CH Area Manchest & Briarwod",734-214-3955
SFE,4781,266895,MAMA PIZZA,"5 N. HAMILTON",YPSILANTI,,Pearson,"10 SM Area Mich Ave/Ypsi City",734-896-3843
SFE,4781,267084,UNION REC,"545 S. MAIN ST",ANN ARBOR,,Yet,"12 SM Area Dwntwn AA, Wash Ave",734-636-9999
SFE,4781,267087,BAO SPACE,"205 N. MAIN ST",ANN ARBOR,,Kamenec,"14 RS Area Main Street AA",734-436-8488
SFE,4781,350157,FIRST WATCH RESTAURANTS #680,"3059 OAK VALLEY DR",ANN ARBOR,,Deedler,"20 CY Area Packard & Eisenhowr",941-500-1987
SFE,4781,350158,JET'S PIZZA,"978 E. MICHIGAN AVE",SALINE,,Pearson,"Jet's Pizza chain",734-429-9700
SFE,4781,350159,ISSA'S PIZZA,"530 N. HURON ST",YPSILANTI,,Deedler,"13 RS Area EMU & Campus Area",734-905-7076
SFE,4781,350160,CANNELLE ANN ARBOR,"110 E. WASHINGTON ST",ANN ARBOR,,Kamenec,"15 SM Area Washngtn, Librty AA",734-519-1300
SST,4781,351310,DELECTABOWL STFU,"6269 POTOMAC CIR",WEST BLOOMFIELD,,Hauck,"09 PB Area Milan & Ecorse/Ford",248-560-7433
SFE,4781,351346,HAPPY WOK USA,"1916 W. STADIUM BLVD",ANN ARBOR,,Hansell,"11 RS Area Stadium & Jackson",734-665-6888
SFE,4781,351347,HAMPTON INN,"925 VICTORS WAY",ANN ARBOR,,Deedler,"20 CY Area Packard & Eisenhowr",734-665-5000
SFE,4781,351348,BASIL BABE,"701 W. CROSS ST",YPSILANTI,,Deedler,"13 RS Area EMU & Campus Area",734-487-4000
SFE,4781,351457,SWEETGREEN,"311 S. STATE ST",ANN ARBOR,,Sherwin,"sweetgreen chain",805-304-8250
SFE,4781,351507,HARVEST MOON CAFE,"5484 W. MICHIGAN AVE",YPSILANTI,,Pearson,"18 CW Area Whittker & Mich Ave",734-434-8100
SFE,4781,351508,IT KICKS,"4175 WHITMORE LAKE RD",ANN ARBOR,,Sherwin,"03 PB Area Whit Lke & Wash Ave",734-657-3602
SFE,4781,351509,CHRISTINA'S SWEET TREATS AND MORE,"901 W. MICHIGAN AVE, STE B",SALINE,,Yet,"07 CH Area Saline",734-355-0754
SMF,4781,351633,TOP DOG MOBILE,"1069 STAMFORD RD",YPSILANTI,,Hauck,"19 CH Area AA Schls & DepotTwn",734-972-8651
SFE,4781,351779,COMMON GRILL (THE),"112 S. MAIN ST",CHELSEA,,Hauck,"01 PB Area Chelsea",734-475-0470
SFE,4781,351780,TIKALITO,"1346 E. MICHIGAN AVE",YPSILANTI,,Pearson,"18 CW Area Whittker & Mich Ave",734-644-4988
SFE,4781,351784,JASMINE BUBBLE TEA & EATERY,"340 MAYNARD ST #4",ANN ARBOR,,Sherwin,"05 VD Area UM Campus Northwest",
SFE,4781,351789,RIVERSIDE PIZZA PINCKNEY,"9310 MCGREGOR RD",PINCKNEY,,Matranga,"02 VD Area Dexter",734-426-0800
SFE,4781,351937,SUBWAY,"2868 WASHTENAW AVE",YPSILANTI,,Sherwin,"Subway chain",734-572-4200
SFE,4781,351938,PANERA BREAD #1105,"3611 PLYMOUTH RD",ANN ARBOR,,Kamenec,"Panera Bread Chain",734-332-6279
SFE,4781,351939,DOS HERMANDOS MEXICAN GRILL,"402 W. MICHIGAN AVE",YPSILANTI,,Pearson,"10 SM Area Mich Ave/Ypsi City",734-485-2008
SFE,4781,351940,POLO FIELDS GOLF & COUNTRY CLUB,"5200 POLO FIELDS DR",ANN ARBOR,SCIO,Deedler,"16 CW Area Jackson, Zeeb, Lohr",734-998-1555
SFE,4781,351984,MENCHIES FROZEN YOGURT,"3155 ANN ARBOR-SALINE RD",ANN ARBOR,,Matranga,"",222-1125
SFE,4781,351985,SWEETGREEN,"3070 WASHTENAW AVE, #D107",ANN ARBOR,,Sherwin,"sweetgreen chain",
SFE,4781,351986,OVER THE EDGE PIZZA,"230 E MAIN ST",MANCHESTER,,Hauck,"08 CH Area Manchest & Briarwod",
SFE,4781,352052,HIDDEN KING,"210 S MAIN ST",ANN ARBOR,,Sherwin,"14 RS Area Main Street AA",734-545-6760
SFE,4781,352181,VETERANS MEMORIAL PARK,"2150 JACKSON AVE",ANN ARBOR,,Hansell,"11 RS Area Stadium & Jackson",734-794-6235
SFE,4781,352183,SUBWAY,"1010 E. MICHIGAN AVE",SALINE,,Sherwin,"Subway chain",734-944-4447
SFE,4781,352184,MISFIT SOCIETY COFFEE CLUB,"615 E UNIVERSITY AVE",ANN ARBOR,,Kamenec,"04 VD Area UM Campus South",734-585-5343
SST,4781,352216,PITA DELIGHT STFU,"4235 WILLIS RD",MILAN,YPSILANTI,Kamenec,"18 CW Area Whittker & Mich Ave",313-415-6776
SST,4781,352417,KONA ICE OF YPSILANTI STFU #5,"4317 EARL CT",YPSILANTI,,Sherwin,"Kona Ice chain",635-3565
SFE,4781,352418,MORRISON COMMUNITY LIVING,"200 BRECON DR",SALINE,,Yet,"07 CH Area Saline",734-429-1155
SMF,4781,352419,KONA ICE OF YPSILANTI MOBILE #2,"4317 EARL CT",YPSILANTI,,Yet,"Kona Ice chain",734-483-4200
SST,4781,352420,KONA ICE OF YPSILANTI STFU #6,"4317 EARL CT",YPSILANTI,,Sherwin,"Kona Ice chain",734-483-4200
SFE,4781,352652,TOTALLY TEA,"100 BRIARWOOD CIR, K108",ANN ARBOR,,Hansell,"08 CH Area Manchest & Briarwod",
SFE,4781,352653,THE GREAT GREEK MEDITERRANEAN GRILL,"3268 ANN ARBOR-SALINE RD",ANN ARBOR,PITTSFIELD,Deedler,"16 CW Area Jackson, Zeeb, Lohr",373-7000
SFE,4781,352654,SHERATON ANN ARBOR HOTEL,"3200 BOARDWALK",ANN ARBOR,,Deedler,"20 CY Area Packard & Eisenhowr",734-996-0600
SFE,4781,352655,MANCINOS PIZZA & GRINDERS,"1323 E MICHIGAN AVE",SALINE,,Yet,"Mancino's chain",734-944-2838
SFE,4781,352656,HYPERION COFFEE COMPANY LLC,"306 N RIVER ST, STE D",YPSILANTI,,Hansell,"19 CH Area AA Schls & DepotTwn",734-547-5329
SFE,4781,352657,HONCHO A-GO-GO STFU,"545 S MAIN ST",ANN ARBOR,,Sherwin,"12 SM Area Dwntwn AA, Wash Ave",208-390-7089
SFE,4781,352658,ZIGGY'S,"206 W MICHIGAN AVE",YPSILANTI,,Pearson,"10 SM Area Mich Ave/Ypsi City",
SST,4781,352733,PARADISE MEXICAN RESTAURANT STFU,"447 E MICHIGAN AVE",SALINE,,Yet,"07 CH Area Saline",330-6009
SFE,4781,352827,CHELSEA'S TREEHOUSE,"1101 S MAIN ST, STE 400",CHELSEA,,Hauck,"01 PB Area Chelsea",734-475-1555
SFE,4781,352828,PAESANO RESTAURANT & WINE BAR,"3411 WASHTENAW AVE",ANN ARBOR,,Hauck,"12 SM Area Dwntwn AA, Wash Ave",734-971-0484
SFE,4781,352829,CHELSEA SCH BASEBALL CONCESSION,"14138 E OLD US 12",CHELSEA,,Hansell,"01 PB Area Chelsea",734-433-2201
SFE,4781,352831,SUBWAY / SPARTAN SUBS 13,"2410 W STADIUM BLVD",ANN ARBOR,,Sherwin,"Subway chain",734-994-6863
SFE,4781,352832,TACO BELL # 40657,"2655 WASHTENAW AVE",YPSILANTI,YPSILANTI,Deedler,"Taco Bell chain",734-434-8620
SFE,4781,353010,LUCA'S DINING & CONEY ISLAND,"309 E MICHIGAN AVE",YPSILANTI,,Pearson,"Luca's Coney Island",734-485-3005
SFE,4781,353417,HOMES BREWERY - EVENT CENTER,"112 JACKSON PLAZA",ANN ARBOR,SCIO,Hauck,"11 RS Area Stadium & Jackson",734-929-5212
SFE,4781,353419,PINE VIEW GOLF COURSE,"5820 STONEY CREEK RD",YPSILANTI,,Hauck,"09 PB Area Milan & Ecorse/Ford",734-481-0500
SFE,4781,353420,BLUE WHALE CAFE,"2420 E STADIUM BLVD",ANN ARBOR,,Hansell,"11 RS Area Stadium & Jackson",734-585-5221
SFE,4781,353421,TOARMINA'S PIZZA,"2145 W STADIUM BLVD",ANN ARBOR,,Deedler,"Toarminas Chain",734-800-2424
SST,4781,353422,TACOS EL CHAPARRITO,"1932 WASHTENAW AVE, APT 16",YPSILANTI,,Hauck,"17 CY Area Washtnaw & Carpnter",747-2174
SFE,4781,353480,PANERA BREAD #878,"140 S ZEEB RD",ANN ARBOR,,Kamenec,"Panera Bread Chain",734-332-6279
SFE,4781,353481,RICH JC,"1313 S UNIVERSITY AVE",ANN ARBOR,,Kamenec,"04 VD Area UM Campus South",734-769-2288
SFE,4781,353483,LA MARSA,"7049 DEXTER ANN ARBOR RD",DEXTER,,Matranga,"02 VD Area Dexter",734-580-2342
SFE,4781,353485,TOARMINA'S PIZZA & BURRITO JOINT,"1200 PACKARD ST",ANN ARBOR,,Deedler,"Toarminas Chain",734-995-4040
SFE,4781,353487,YPBOR F. M.,"2800 WASHTENAW AVE",YPSILANTI,YPSILANTI,Hauck,"03 PB Area Whit Lke & Wash Ave",734-434-7978
SFE,4781,353547,JETS PIZZA,"1749 PLYMOUTH RD",ANN ARBOR,,Pearson,"Jet's Pizza chain",734-332-1300
SST,4781,353548,VEGANO ITALIANO STFU,"PO BOX 409",WHITMORE LAKE,,Sherwin,"",315-558-2060
SFE,4781,353579,JALISCO MEXICAN RESTAURANT AND CANTINA,"1375 E MICHIGAN AVE",SALINE,,Yet,"07 CH Area Saline",734-291-0302
SFE,4781,353580,BOB'S FISH AND CHICKEN,"501 E MICHIGAN AVE",YPSILANTI,,Pearson,"09 PB Area Milan & Ecorse/Ford",734-483-5227
SFE,4781,353581,H & M FISH & CHICKEN/NU WAYZ,"1800 MICHIGAN AVE",YPSILANTI,,Matranga,"18 CW Area Whittker & Mich Ave",734-833-1324
SFE,4781,353888,VARA JUICE,"1510 WASHTENAW AVE, STE B",YPSILANTI,,Hauck,"17 CY Area Washtnaw & Carpnter",929-405-6773
SST,4781,353889,GRATEFUL CROW STFU,"420 N MAIN, STE 100",CHELSEA,,Hauck,"01 PB Area Chelsea",734-562-2903
SFE,4781,353890,TACO BELL STORE #40898,"1180 DEXTER RD",MILAN,,Deedler,"Taco Bell chain",734-526-3023
SST,4781,353891,KING OF SMOKE STFU,"39342 CHASE ST",ROMULUS,,Kamenec,"",
SST,4781,353892,STREGA KITCHEN STFU,"2591 VALLEY DR",ANN ARBOR,,Sherwin,"12 SM Area Dwntwn AA, Wash Ave",734-717-7412
SST,4781,353896,KONA ICE OF YPSILANTI STFU #7,"4317 EARL CT",YPSILANTI,,Sherwin,"Kona Ice chain",635-3565
SST,4781,353897,KONA ICE OF YPSILANTI STFU #8,"4317 EARL CT",YPSILANTI,,Sherwin,"Kona Ice chain",635-3565
SST,4781,353898,CARROZZA PIZZA (STFU),"713 ELLSWORTH RD",ANN ARBOR,,Pearson,"10 SM Area Mich Ave/Ypsi City",734-369-6290
SFE,4781,354001,JERSEY MIKE'S SUBS,"2561 JACKSON AVE",ANN ARBOR,,Deedler,"11 RS Area Stadium & Jackson",734-761-1121
SFE,4781,354087,TEXAS DE BRAZIL,"760 BRIARWOOD CIR",ANN ARBOR,,Hansell,"08 CH Area Manchest & Briarwod",734-336-1800
SFE,4781,354088,JEWISH FAMILY SERVICES,"2245 S. STATE ST",ANN ARBOR,,Hansell,"08 CH Area Manchest & Briarwod",734-769-0209
SFE,4781,354089,SOCOTRA COFFEE HOUSE,"3130 PACKARD ST",ANN ARBOR,,Hauck,"20 CY Area Packard & Eisenhowr",734-929-5672
SFE,4781,354090,LAZEEZ EATS,"2643 ELLSWORTH RD",YPSILANTI,,Pearson,"18 CW Area Whittker & Mich Ave",
SFE,4781,354091,TOARMINA'S PIZZA,"1510 WASHTENAW AVE",YPSILANTI,YPSILANTI,Deedler,"Toarminas Chain",734-802-2424
SFE,4781,354092,SWEETWATERS COFFEE & TEA 777,"777 E EISENHOWER PKWY",ANN ARBOR,,Matranga,"Sweetwater's chain",734-645-4248
SFE,4781,354093,RATERMAN BREAD HAUS & BISTRO,"8080 GRAND ST, STE 1B",DEXTER,,Matranga,"02 VD Area Dexter",503-980-8822
SFE,4781,354136,SPEEDYS BIG BURGERS,"10 N ADAMS",YPSILANTI,,Pearson,"10 SM Area Mich Ave/Ypsi City",734-340-3655
SFE,4781,354271,ALOHA HAWAIIAN BBQ,"882 W EISENHOWER PKWY",ANN ARBOR,,Deedler,"20 CY Area Packard & Eisenhowr",734-332-8789
SFE,4781,354348,SPIEDO,"307 S FIFTH AVE",ANN ARBOR,,Kamenec,"15 SM Area Washngtn, Librty AA",
SST,4781,354469,CATERED COFFEE,"528 LANE ST",CHELSEA,,Hauck,"01 PB Area Chelsea",
SFE,4781,354470,SONGBIRD CAFE, THE,"2707 PLYMOUTH RD",ANN ARBOR,,Hauck,"Songbird Cafe Chain",734-780-7100
SFE,4781,354471,DESI RUSHULU INDIAN CUISINE,"3022 PACKARD ST",ANN ARBOR,,Hauck,"20 CY Area Packard & Eisenhowr",734-361-8111
SFE,4781,354526,QUICKLY BOBA CAFE,"1329 E MICHIGAN AVE",SALINE,,Yet,"07 CH Area Saline",734-977-2124
SFE,4781,354548,WHITMORE LAKE MAIN STREET CAMPUS,"8845 MAIN ST",WHITMORE LAKE,NORTHFIELD,Yet,"Whitmore Lake Schools",734-449-4464
SFE,4781,354550,STARBUCKS COFFEE COMPANY #62729,"1620 S. MAIN ST",CHELSEA,,Matranga,"Starbuck's chain",
SFE,4781,354551,BODEGA BROS,"715 N UNIVERSITY AVE",ANN ARBOR,,Sherwin,"04 VD Area UM Campus South",369-6495
SST,4781,354591,SMOKEY MICHIGAN CATERING LLC,"20390 M-52",CHELSEA,,Hauck,"01 PB Area Chelsea",
SFE,4781,354689,SAM HILL,"5827 JACKSON RD",ANN ARBOR,SCIO,Kamenec,"16 CW Area Jackson, Zeeb, Lohr",
SFE,4781,354690,STIVER'S,"11 S FLETCHER RD",CHELSEA,,Hauck,"01 PB Area Chelsea",734-475-3610
SST,4781,354691,SHAWARMA CHEF STFU,"210 ECORSE RD",YPSILANTI,,Pearson,"09 PB Area Milan & Ecorse/Ford",734-262-4204
SFE,4781,354692,YORK FOOD & DRINK,"1928 PACKARD",ANN ARBOR,,Hauck,"20 CY Area Packard & Eisenhowr",734-662-0798
SST,4781,354693,WILLOW RUN BARBECUE CO,"1213 FALL RIVER RD",YPSILANTI,,Hansell,"09 PB Area Milan & Ecorse/Ford",734-899-0121
SFE,4781,354810,ELLEN'S FINE GOODS,"4721 RUNWAY BLVD",ANN ARBOR,,Yet,"20 CY Area Packard & Eisenhowr",734-646-8251
SST,4781,354859,FULLER FARMS FOODS STFU,"7330 FIVE MILE RD",NORTHVILLE,SALEM,Sherwin,"16 CW Area Jackson, Zeeb, Lohr","248-535-4359"
SFE,4781,354860,WHAT'S COOKING!,"3744 PLAZA DR",ANN ARBOR,,Hansell,"08 CH Area Manchest"
SFE,4781,354929,COTTAGE INN PIZZA,"501 E MICHIGAN AVE",SALINE,,Sherwin,"Cottage Inn chain",734-429-4774
SST,4781,354930,TRAVELIN' TOM'S OF YPSILANTI STFU,"4317 EARL CT",YPSILANTI,,Sherwin,"Kona Ice chain",635-3565
SFE,4781,354988,ARISE BAKERY AND CAFE,"972 E. MICHIGAN AVE",SALINE,,Yet,"07 CH Area Saline",734-316-2320
SFE,4871,354989,ST. ANDREWS EPISCOPAL CHURCH,"306 N DIVISION ST",ANN ARBOR,,Yet,"12 SM Area Dwntwn AA, Wash Ave",734-663-0518
SST,4781,355004,LITTLE CAESARS PIZZA #2 STFU,"4317 EARL CT",YPSILANTI,,Sherwin,"Little Caesars chain",635-3565
SFE,4781,355123,TOUS LES JOURS CAFE,"330 S MAPLE RD",ANN ARBOR,,Hansell,"11 RS Area Stadium & Jackson",734-436-4359
SFE,4781,355164,COTTAGE INN,"2407 WASHTENAW AVE",YPSILANTI,,Sherwin,"Cottage Inn chain",734-528-1515
SFE,4781,355165,GOLDEN RHINO GAMES,"2092 WHITTAKER RD",YPSILANTI,,Pearson,"18 CW Area Whittker & Mich Ave",734-544-1515
SFE,4781,355166,FAIRFIELD INN,"3285 BOARDWALK DR",ANN ARBOR,,Deedler,"20 CY Area Packard & Eisenhowr",
SFE,4781,355243,CULANTRO,"223 N. MAIN ST",ANN ARBOR,,Kamenec,"14 RS Area Main Street AA",734-369-4302
SFE,4781,355244,LA KTRINA MEXICAN RESTAURANT LLC,"1030 ECORSE RD",YPSILANTI,,Hauck,"09 PB Area Milan & Ecorse/Ford",734-961-8492
SFE,4781,355328,THE HEALTHY CHOICE CHELSEA,"1070 S. MAIN ST",CHELSEA,,Pearson,"Nutrition Shake Shops Chain",593-9443
SFE,4781,355329,LOWERTOWN BAR AND CAFE,"1031 BROADWAY ST",ANN ARBOR,,Yet,"06 CW Area Plymth Rd, Ypsi",734-926-8122
SFE,4781,355330,WOLVERINE PICKLEBALL LLC,"235 METTY DR",ANN ARBOR,SCIO,Kamenec,"16 CW Area Jackson, Zeeb, Lohr",734-489-1723
SFE,4781,355331,FRASER'S PUB,"2045 PACKARD ST",ANN ARBOR,,Hauck,"20 CY Area Packard & Eisenhowr",
SFE,4781,355332,MILK & FROTH,"328 S. MAIN ST",ANN ARBOR,,Sherwin,"12 SM Area Dwntwn AA, Wash Ave",
SFE,4781,355367,KIMCHI BOX,"1771 PLYMOUTH RD STE 101",ANN ARBOR,,Yet,"06 CW Area Plymth Rd, Ypsi",734-773-3652
SFE,4781,355455,NORTHERN GRIND COFFEE,"317 W. CROSS ST",YPSILANTI,,Deedler,"13 RS Area EMU & Campus Area",734-484-4684
SFE,4781,355500,SUBWAY #5150,"902 S STATE ST",ANN ARBOR,,Sherwin,"Subway chain",734-996-9140
SFE,4781,355501,SUBWAY #1135,"1315 S UNIVERSITY AVE",ANN ARBOR,,Sherwin,"Subway chain",734-761-4160
SST,4781,355503,TACOS DEL CASTILLO,"888 ECORSE RD",YPSILANTI,,Pearson,"09 PB Area Milan & Ecorse/Ford",
SFE,4781,355504,PERIDOT,"118 W LIBERTY ST",ANN ARBOR,,Yet,"15 SM Area Washngtn, Librty AA",734-773-3097
SFE,4781,355505,UNDER THE OAK,"4175 WHITMORE LAKE RD",ANN ARBOR,,Pearson,"03 PB Area Whit Lke & Wash Ave",734-385-6748
SFE,4781,355506,KHADI'S CUISINE,"421 W. CROSS",YPSILANTI,,Pearson,"10 SM Area Mich Ave/Ypsi City",734-905-7013
SFE,4781,355508,HIGHLINE SPIRITS,"3126 BROAD ST, STE B",DEXTER,,Matranga,"02 VD Area Dexter",517-290-8001
SFE,4781,355704Z,HAIFA FALAFEL,"1721 PLYMOUTH ROAD",ANN ARBOR,,Pearson,"06 CW Area Plymth Rd, Ypsi",734-665-4430
SFE,4781,355766,NSF INTERNATIONAL,"789 N DIXBORO",ANN ARBOR,ANN ARBOR,Kamenec,"21 CY Area Kerrytown & AA Twp.",734-476-0827
SFE,4781,355767,PULSE NUTRITION,"7045 DEXTER-ANN ARBOR RD",DEXTER,,Pearson,"02 VD Area Dexter",734-748-9099
SFE,4781,355829,OF RICE AND MEN ""ORAM"","312 S MAIN ST",ANN ARBOR,,Sherwin,"14 RS Area Main Street AA",
SFE,4781,356019,BASE CAMP,"5060 JACKSON RD #A",ANN ARBOR,SCIO,Kamenec,"16 CW Area Jackson, Zeeb, Lohr",
SFE,4781,356020,K BUENO,"118 N MAIN ST",CHELSEA,,Hauck,"01 PB Area Chelsea",
SFE,4781,356095,HAMPTON INN SALINE,"1250 E. MICHIGAN AVE",SALINE,,Yet,"07 CH Area Saline",734-977-9001
SFE,4781,356096,STRIDER COFFEE SHOP,"1608 JACKSON AVE",ANN ARBOR,,Pearson,"12 SM Area Dwntwn AA, Wash Ave",734-489-9664
SFE,4781,356097,LUCKY GARDEN,"1072 N HURON RIVER DR",YPSILANTI,,Deedler,"13 RS Area EMU & Campus Area",734-482-1000
SFE,4781,356129,BOBALEE CO (THE),"1286 ANNA J STEPP RD",YPSILANTI,,Pearson,"18 CW Area Whittker & Mich Ave",734-961-8772
SFE,4781,356130Z,GORA'S GRILL,"533 W. CROSS ST",YPSILANTI,,,,734-544-9707
SST,4781,356201,ROYAL POT STFU,"636 BUTEO DR",EAST LANSING,,Kamenec,"Out of County TFU",
SFE,4781,356202,LITTLE CAESARS 0001-0192,"5609 JACKSON RD SUITE 102",ANN ARBOR,,Matranga,"Little Caesars chain",544-5855
SFE,4781,356203,FOX HILLS - PERFORMANCE CENTER,"8768 N TERRITORIAL RD",PLYMOUTH,SALEM,Matranga,"16 CW Area Jackson, Zeeb, Lohr",453-7272
SFE,4781,356204,PLAYA BOWLS,"1200 S. UNIVERSITY",ANN ARBOR,,Kamenec,"04 VD Area UM Campus South",248-770-2727
SFE,4781,356205,REVEL RUN,"555 DANCER RD",CHELSEA,LIMA,Hauck,"01 PB Area Chelsea",395-2633
SFE,4781,356224,DUNKIN,"201 E LIBERTY",ANN ARBOR,,Pearson,"Dunkin Donuts Chain",248-213-9623
SST,4781,356225,BEARCLAW COFFEE MOBILE SPRINTER #1 STFU,"1546 JUDD RD",SALINE,,Sherwin,"Bearclaw Coffee Chain",369-9660
